timestamp,open,high,low,close,Volume
1970-01-01 00:00:01.746060600+00:00,2.0763700000000003,2.07678,2.07599,2.07659,1159
1970-01-01 00:00:01.746060900+00:00,2.07659,2.07696,2.07636,2.07646,1453
1970-01-01 00:00:01.746061200+00:00,2.07646,2.07679,2.0758,2.07663,838
1970-01-01 00:00:01.746061500+00:00,2.07663,2.07745,2.07658,2.0766400000000003,994
1970-01-01 00:00:01.746061800+00:00,2.0766400000000003,2.07722,2.07638,2.07666,917
1970-01-01 00:00:01.746062100+00:00,2.07666,2.07692,2.07634,2.07666,693
1970-01-01 00:00:01.746062400+00:00,2.07666,2.07669,2.0757600000000003,2.07614,694
1970-01-01 00:00:01.746062700+00:00,2.07614,2.07631,2.07581,2.07589,553
1970-01-01 00:00:01.746063+00:00,2.07589,2.07647,2.07584,2.07597,843
1970-01-01 00:00:01.746063300+00:00,2.07597,2.07624,2.0757,2.07574,530
1970-01-01 00:00:01.746063600+00:00,2.07574,2.07628,2.07566,2.07599,758
1970-01-01 00:00:01.746063900+00:00,2.07599,2.0773,2.07562,2.07681,749
1970-01-01 00:00:01.746064200+00:00,2.07681,2.07681,2.07623,2.07631,687
1970-01-01 00:00:01.746064500+00:00,2.07631,2.07645,2.07597,2.07615,485
1970-01-01 00:00:01.746064800+00:00,2.07615,2.07655,2.0758,2.07654,581
1970-01-01 00:00:01.746065100+00:00,2.07654,2.07654,2.07566,2.0761000000000003,617
1970-01-01 00:00:01.746065400+00:00,2.0761000000000003,2.07636,2.0756,2.07561,681
1970-01-01 00:00:01.746065700+00:00,2.07561,2.07604,2.07557,2.07563,412
1970-01-01 00:00:01.746066+00:00,2.07563,2.0757600000000003,2.07521,2.07545,575
1970-01-01 00:00:01.746066300+00:00,2.07545,2.07577,2.07525,2.0754200000000003,578
1970-01-01 00:00:01.746066600+00:00,2.0754200000000003,2.0754200000000003,2.07343,2.07361,737
1970-01-01 00:00:01.746066900+00:00,2.07361,2.07361,2.0712200000000003,2.07185,770
1970-01-01 00:00:01.746067200+00:00,2.07185,2.073,2.07185,2.07261,614
